sales_key,order_id,order_date,customer_id,product_id,quantity,unit_price,discount,net_sales,channel,payment_method,paid_at,province,category
167,ORD000188,2026-01-22 03:20:00,C0047,P031,4,1490.0,0.05,5662.0,Marketplace,Credit Card,2026-01-22 06:04:00,ระยอง,Smart Home
168,ORD000190,2026-01-28 04:14:00,C0129,P025,4,27195.0,0.0,108780.0,Marketplace,PromptPay,2026-01-28 04:22:00,กรุงเทพมหานคร,Accessory
169,ORD000191,2026-01-17 08:52:00,C0011,P023,1,299.0,0.0,299.0,Mobile App,PromptPay,2026-01-17 11:42:00,ชลบุรี,Accessory
170,ORD000192,2026-01-13 01:30:00,C0101,P039,1,1039.5,0.0,1039.5,Web,Bank Transfer,2026-01-13 02:16:00,ภูเก็ต,Notebook
171,ORD000193,2026-01-18 00:15:00,C0052,P005,2,299.0,0.1,538.2,Mobile App,Credit Card,2026-01-18 00:18:00,ระยอง,Smartphone
172,ORD000194,2026-01-22 00:46:00,C0113,P001,1,299.0,0.1,269.1,Marketplace,Bank Transfer,2026-01-22 02:31:00,ระยอง,Notebook
173,ORD000195,2026-01-11 22:27:00,C0094,P014,2,990.0,0.0,1980.0,Mobile App,Bank Transfer,2026-01-11 23:40:00,ขอนแก่น,Notebook
174,ORD000196,2026-01-20 08:53:00,C0132,P007,1,25900.0,0.1,23310.0,Web,PromptPay,2026-01-20 10:07:00,ชลบุรี,Notebook
175,ORD000197,2026-01-06 22:25:00,C0099,P002,1,1415.5,0.05,1344.725,Web,Credit Card,2026-01-07 01:07:00,ขอนแก่น,Smartphone
176,ORD000198,2026-01-22 16:13:00,C0040,P012,4,990.0,0.1,3564.0,Marketplace,Bank Transfer,2026-01-22 17:18:00,กรุงเทพมหานคร,Accessory
177,ORD000200,2026-01-01 14:06:00,C0097,P004,2,1341.0,0.0,2682.0,Mobile App,PromptPay,2026-01-01 16:49:00,เชียงใหม่,Smart Home
178,ORD000201,2026-01-22 12:04:00,C0059,P022,4,449.1,0.0,1796.4,Marketplace,PromptPay,2026-01-22 14:32:00,ระยอง,Accessory
179,ORD000202,2026-01-04 08:21:00,C0019,P027,2,23310.0,0.05,44289.0,Web,PromptPay,2026-01-04 10:23:00,ระยอง,Smartphone
180,ORD000203,2026-01-12 15:24:00,C0083,P025,1,25900.0,0.0,25900.0,Mobile App,Credit Card,2026-01-12 17:06:00,ขอนแก่น,Accessory
181,ORD000204,2026-01-06 00:39:00,C0131,P036,2,313.95,0.0,627.9,Mobile App,Credit Card,2026-01-06 03:10:00,ระยอง,Notebook
182,ORD000206,2026-01-06 21:44:00,C0008,P023,4,269.1,0.0,1076.4,Web,PromptPay,2026-01-06 23:55:00,ขอนแก่น,Accessory
183,ORD000207,2026-01-11 04:13:00,C0052,P001,1,313.95,0.0,313.95,Marketplace,PromptPay,2026-01-11 05:29:00,ระยอง,Notebook
184,ORD000208,2026-01-25 17:56:00,C0024,P037,4,23310.0,0.1,83916.0,Web,PromptPay,2026-01-25 18:11:00,กรุงเทพมหานคร,Smart Home
185,ORD000209,2026-01-14 02:39:00,C0067,P006,1,284.05,0.0,284.05,Marketplace,PromptPay,2026-01-14 05:29:00,ชลบุรี,Accessory
186,ORD000210,2026-01-26 09:51:00,C0013,P009,1,299.0,0.0,299.0,Mobile App,Credit Card,2026-01-26 11:17:00,เชียงใหม่,Notebook
187,ORD000211,2026-01-24 08:11:00,C0066,P022,2,499.0,0.05,948.0999999999999,Web,Credit Card,2026-01-24 08:30:00,ระยอง,Accessory
188,ORD000212,2026-01-10 23:01:00,C0071,P001,2,284.05,0.1,511.29,Marketplace,Credit Card,2026-01-11 01:18:00,ชลบุรี,Notebook
189,ORD000213,2026-01-17 11:40:00,C0025,P021,1,25900.0,0.0,25900.0,Marketplace,PromptPay,2026-01-17 13:48:00,ชลบุรี,Smart Home
190,ORD000214,2026-01-09 14:42:00,C0014,P019,2,3990.0,0.0,7980.0,Web,Credit Card,2026-01-09 15:24:00,ขอนแก่น,Smartphone
191,ORD000215,2026-01-21 10:20:00,C0040,P036,2,299.0,0.05,568.1,Web,PromptPay,2026-01-21 11:14:00,กรุงเทพมหานคร,Notebook
192,ORD000216,2026-01-28 05:31:00,C0024,P033,1,12255.0,0.0,12255.0,Marketplace,Credit Card,2026-01-28 07:48:00,กรุงเทพมหานคร,Smart Home
193,ORD000218,2026-01-01 18:45:00,C0072,P020,3,474.05,0.1,1279.9350000000002,Mobile App,Bank Transfer,2026-01-01 20:07:00,เชียงใหม่,Smart Home
194,ORD000219,2026-01-10 09:38:00,C0081,P021,1,27195.0,0.0,27195.0,Web,Bank Transfer,2026-01-10 12:03:00,ขอนแก่น,Smart Home
195,ORD000220,2026-01-12 20:20:00,C0135,P037,1,24605.0,0.0,24605.0,Marketplace,Credit Card,2026-01-12 22:17:00,กรุงเทพมหานคร,Smart Home
196,ORD000221,2026-01-25 21:10:00,C0157,P008,4,523.95,0.05,1991.01,Marketplace,Credit Card,2026-01-25 21:26:00,ระยอง,Accessory
197,ORD000222,2026-01-23 20:37:00,C0109,P027,1,24605.0,0.1,22144.5,Mobile App,Credit Card,2026-01-23 22:07:00,กรุงเทพมหานคร,Smartphone
198,ORD000223,2026-01-17 01:11:00,C0051,P014,2,940.5,0.0,1881.0,Marketplace,PromptPay,2026-01-17 01:44:00,เชียงใหม่,Notebook
199,ORD000224,2026-01-14 21:18:00,C0012,P031,1,1490.0,0.0,1490.0,Web,PromptPay,2026-01-14 22:01:00,ขอนแก่น,Smart Home
200,ORD000225,2026-01-16 05:19:00,C0135,P025,1,23310.0,0.05,22144.5,Mobile App,PromptPay,2026-01-16 06:29:00,กรุงเทพมหานคร,Accessory
201,ORD000226,2026-01-08 17:35:00,C0064,P003,3,23310.0,0.0,69930.0,Mobile App,Credit Card,2026-01-08 18:59:00,ขอนแก่น,Smartphone
202,ORD000227,2026-01-02 17:13:00,C0007,P016,1,1490.0,0.0,1490.0,Marketplace,Bank Transfer,2026-01-02 19:15:00,กรุงเทพมหานคร,Accessory
203,ORD000228,2026-01-17 20:14:00,C0053,P028,3,299.0,0.0,897.0,Web,Credit Card,2026-01-17 21:37:00,ระยอง,Smartphone
204,ORD000229,2026-01-08 13:18:00,C0008,P017,2,940.5,0.0,1881.0,Mobile App,Bank Transfer,2026-01-08 14:50:00,ขอนแก่น,Smartphone
205,ORD000230,2026-01-19 20:00:00,C0160,P015,4,299.0,0.1,1076.4,Web,PromptPay,2026-01-19 20:18:00,กรุงเทพมหานคร,Notebook
206,ORD000231,2026-01-11 10:24:00,C0033,P038,1,12900.0,0.0,12900.0,Web,Credit Card,2026-01-11 10:38:00,ระยอง,Smartphone
207,ORD000232,2026-01-08 03:01:00,C0004,P008,1,499.0,0.05,474.04999999999995,Marketplace,PromptPay,2026-01-08 03:06:00,กรุงเทพมหานคร,Accessory
208,ORD000233,2026-01-18 08:14:00,C0085,P007,2,25900.0,0.0,51800.0,Marketplace,PromptPay,2026-01-18 09:31:00,กรุงเทพมหานคร,Notebook
209,ORD000234,2026-01-06 03:24:00,C0025,P026,2,12900.0,0.0,25800.0,Marketplace,Bank Transfer,2026-01-06 04:58:00,ชลบุรี,Smart Home
210,ORD000235,2026-01-12 09:30:00,C0087,P030,3,499.0,0.0,1497.0,Marketplace,PromptPay,2026-01-12 11:42:00,กรุงเทพมหานคร,Smartphone
211,ORD000236,2026-01-19 05:22:00,C0068,P027,1,23310.0,0.05,22144.5,Marketplace,Bank Transfer,2026-01-19 05:28:00,ขอนแก่น,Smartphone
212,ORD000237,2026-01-17 04:02:00,C0020,P030,3,523.95,0.1,1414.6650000000002,Web,Bank Transfer,2026-01-17 04:13:00,ขอนแก่น,Smartphone
213,ORD000238,2026-01-10 23:15:00,C0140,P034,2,313.95,0.0,627.9,Marketplace,Bank Transfer,2026-01-11 02:11:00,ภูเก็ต,Accessory
214,ORD000239,2026-01-27 08:24:00,C0044,P004,2,1490.0,0.0,2980.0,Marketplace,Credit Card,2026-01-27 08:51:00,กรุงเทพมหานคร,Smart Home
215,ORD000240,2026-01-01 04:54:00,C0091,P018,1,3990.0,0.0,3990.0,Mobile App,PromptPay,2026-01-01 06:09:00,ชลบุรี,Smartphone
216,ORD000241,2026-01-24 06:52:00,C0003,P026,3,12255.0,0.0,36765.0,Web,Credit Card,2026-01-24 09:08:00,ขอนแก่น,Smart Home
217,ORD000242,2026-01-08 00:54:00,C0106,P016,2,1490.0,0.0,2980.0,Web,Credit Card,2026-01-08 03:54:00,ภูเก็ต,Accessory
218,ORD000243,2026-01-19 16:38:00,C0129,P013,3,499.0,0.1,1347.3,Mobile App,Bank Transfer,2026-01-19 17:52:00,กรุงเทพมหานคร,Smart Home
219,ORD000244,2026-01-16 14:15:00,C0153,P029,2,3990.0,0.05,7581.0,Web,PromptPay,2026-01-16 16:05:00,ขอนแก่น,Notebook
220,ORD000245,2026-01-11 05:18:00,C0058,P031,1,1415.5,0.1,1273.95,Web,Credit Card,2026-01-11 06:59:00,ระยอง,Smart Home
221,ORD000246,2026-01-12 03:50:00,C0107,P028,1,269.1,0.05,255.645,Mobile App,Bank Transfer,2026-01-12 06:31:00,ระยอง,Smartphone
222,ORD000247,2026-01-20 00:13:00,C0025,P029,2,4189.5,0.05,7960.049999999999,Web,PromptPay,2026-01-20 01:03:00,ชลบุรี,Notebook
223,ORD000248,2026-01-14 08:37:00,C0144,P009,1,284.05,0.0,284.05,Mobile App,PromptPay,2026-01-14 08:56:00,ภูเก็ต,Notebook
224,ORD000249,2026-01-04 01:05:00,C0121,P008,3,499.0,0.0,1497.0,Web,Credit Card,2026-01-04 03:32:00,กรุงเทพมหานคร,Accessory
225,ORD000250,2026-01-20 22:06:00,C0160,P039,3,891.0,0.05,2539.35,Web,Credit Card,2026-01-20 23:00:00,กรุงเทพมหานคร,Notebook
226,ORD000251,2026-01-10 23:16:00,C0014,P010,3,891.0,0.1,2405.7000000000003,Web,Bank Transfer,2026-01-11 00:28:00,ขอนแก่น,Smart Home
227,ORD000252,2026-01-12 07:49:00,C0068,P020,1,449.1,0.1,404.19000000000005,Web,Credit Card,2026-01-12 08:17:00,ขอนแก่น,Smart Home
228,ORD000253,2026-01-05 12:14:00,C0139,P029,4,3990.0,0.1,14364.0,Marketplace,Bank Transfer,2026-01-05 14:03:00,ระยอง,Notebook
229,ORD000254,2026-01-02 14:40:00,C0030,P012,2,990.0,0.0,1980.0,Mobile App,Bank Transfer,2026-01-02 16:51:00,ชลบุรี,Accessory
230,ORD000255,2026-01-26 05:45:00,C0090,P010,2,940.5,0.0,1881.0,Mobile App,PromptPay,2026-01-26 08:04:00,เชียงใหม่,Smart Home
231,ORD000257,2026-01-15 04:48:00,C0016,P014,1,990.0,0.05,940.5,Mobile App,Credit Card,2026-01-15 05:54:00,ชลบุรี,Notebook
232,ORD000258,2026-01-02 00:35:00,C0050,P002,4,1490.0,0.0,5960.0,Web,PromptPay,2026-01-02 02:44:00,เชียงใหม่,Smartphone
233,ORD000259,2026-01-18 01:24:00,C0102,P039,3,1039.5,0.1,2806.65,Marketplace,PromptPay,2026-01-18 02:01:00,ระยอง,Notebook
234,ORD000260,2026-01-06 12:56:00,C0151,P029,4,4189.5,0.1,15082.2,Marketplace,Bank Transfer,2026-01-06 14:03:00,ชลบุรี,Notebook
235,ORD000261,2026-01-19 00:17:00,C0037,P032,1,25900.0,0.0,25900.0,Web,Credit Card,2026-01-19 03:05:00,ภูเก็ต,Notebook
236,ORD000263,2026-01-21 09:23:00,C0019,P019,2,3990.0,0.1,7182.0,Mobile App,Bank Transfer,2026-01-21 12:13:00,ระยอง,Smartphone
237,ORD000264,2026-01-15 23:38:00,C0110,P018,2,3990.0,0.1,7182.0,Mobile App,Bank Transfer,2026-01-16 01:52:00,เชียงใหม่,Smartphone
238,ORD000265,2026-01-25 21:34:00,C0116,P031,2,1490.0,0.05,2831.0,Web,PromptPay,2026-01-25 22:52:00,ระยอง,Smart Home
239,ORD000268,2026-01-13 08:12:00,C0045,P018,3,3591.0,0.0,10773.0,Mobile App,Credit Card,2026-01-13 08:58:00,เชียงใหม่,Smartphone
240,ORD000269,2026-01-16 02:11:00,C0115,P012,4,1039.5,0.0,4158.0,Marketplace,Bank Transfer,2026-01-16 03:31:00,ระยอง,Accessory
241,ORD000270,2026-01-12 19:00:00,C0087,P030,3,449.1,0.05,1279.9350000000002,Web,Bank Transfer,2026-01-12 19:18:00,กรุงเทพมหานคร,Smartphone
242,ORD000271,2026-01-07 11:25:00,C0091,P035,2,23310.0,0.0,46620.0,Web,Credit Card,2026-01-07 14:14:00,ชลบุรี,Accessory
243,ORD000272,2026-01-19 03:26:00,C0159,P038,1,13545.0,0.0,13545.0,Mobile App,Credit Card,2026-01-19 04:25:00,ภูเก็ต,Smartphone
244,ORD000273,2026-01-12 05:23:00,C0008,P005,1,269.1,0.0,269.1,Mobile App,Credit Card,2026-01-12 06:20:00,ขอนแก่น,Smartphone
245,ORD000274,2026-01-10 19:46:00,C0157,P028,2,299.0,0.0,598.0,Web,PromptPay,2026-01-10 22:12:00,ระยอง,Smartphone
246,ORD000275,2026-01-28 07:37:00,C0031,P032,1,23310.0,0.0,23310.0,Mobile App,Bank Transfer,2026-01-28 08:56:00,กรุงเทพมหานคร,Notebook
247,ORD000277,2026-01-08 09:08:00,C0007,P009,3,299.0,0.0,897.0,Marketplace,Bank Transfer,2026-01-08 11:22:00,กรุงเทพมหานคร,Notebook
248,ORD000278,2026-01-09 23:49:00,C0002,P015,2,313.95,0.0,627.9,Marketplace,Credit Card,2026-01-10 02:25:00,ชลบุรี,Notebook
249,ORD000279,2026-01-21 01:07:00,C0004,P040,2,3990.0,0.0,7980.0,Mobile App,PromptPay,2026-01-21 02:34:00,กรุงเทพมหานคร,Accessory
250,ORD000280,2026-01-27 03:52:00,C0101,P004,2,1490.0,0.05,2831.0,Web,Credit Card,2026-01-27 04:58:00,ภูเก็ต,Smart Home
251,ORD000281,2026-01-04 23:47:00,C0099,P011,1,23310.0,0.0,23310.0,Mobile App,Bank Transfer,2026-01-05 01:18:00,ขอนแก่น,Accessory
252,ORD000282,2026-01-18 02:19:00,C0137,P026,1,12900.0,0.0,12900.0,Marketplace,PromptPay,2026-01-18 04:13:00,ภูเก็ต,Smart Home
253,ORD000283,2026-01-05 22:30:00,C0078,P010,2,1039.5,0.0,2079.0,Web,PromptPay,2026-01-05 22:38:00,ระยอง,Smart Home
254,ORD000284,2026-01-07 09:47:00,C0115,P035,3,25900.0,0.0,77700.0,Web,PromptPay,2026-01-07 11:53:00,ระยอง,Accessory
255,ORD000286,2026-01-25 11:47:00,C0106,P027,2,25900.0,0.05,49210.0,Marketplace,PromptPay,2026-01-25 13:38:00,ภูเก็ต,Smartphone
256,ORD000287,2026-01-17 00:04:00,C0074,P026,1,12255.0,0.0,12255.0,Marketplace,Bank Transfer,2026-01-17 02:51:00,ขอนแก่น,Smart Home
257,ORD000288,2026-01-07 04:21:00,C0005,P029,3,3990.0,0.0,11970.0,Marketplace,PromptPay,2026-01-07 04:36:00,ระยอง,Notebook
258,ORD000289,2026-01-15 09:31:00,C0083,P029,3,3790.5,0.0,11371.5,Marketplace,Bank Transfer,2026-01-15 09:43:00,ขอนแก่น,Notebook
259,ORD000290,2026-01-12 13:01:00,C0038,P034,4,299.0,0.0,1196.0,Web,Credit Card,2026-01-12 14:21:00,ชลบุรี,Accessory
260,ORD000291,2026-01-27 10:12:00,C0158,P036,3,299.0,0.1,807.3000000000001,Mobile App,PromptPay,2026-01-27 10:43:00,เชียงใหม่,Notebook
261,ORD000292,2026-01-24 12:23:00,C0130,P013,1,474.05,0.05,450.34749999999997,Mobile App,Bank Transfer,2026-01-24 14:47:00,ภูเก็ต,Smart Home
262,ORD000293,2026-01-12 19:17:00,C0048,P037,3,24605.0,0.0,73815.0,Web,PromptPay,2026-01-12 20:54:00,กรุงเทพมหานคร,Smart Home
263,ORD000295,2026-01-04 05:04:00,C0054,P036,2,313.95,0.1,565.11,Mobile App,PromptPay,2026-01-04 05:52:00,กรุงเทพมหานคร,Notebook
264,ORD000296,2026-01-16 06:57:00,C0104,P036,1,284.05,0.0,284.05,Marketplace,Bank Transfer,2026-01-16 07:02:00,ระยอง,Notebook
265,ORD000297,2026-01-15 13:14:00,C0123,P019,2,3990.0,0.05,7581.0,Mobile App,PromptPay,2026-01-15 15:38:00,ระยอง,Smartphone
266,ORD000298,2026-01-27 17:42:00,C0122,P039,2,891.0,0.1,1603.8,Marketplace,Credit Card,2026-01-27 19:15:00,ขอนแก่น,Notebook
267,ORD000299,2026-01-02 22:35:00,C0009,P021,3,24605.0,0.1,66433.5,Web,Bank Transfer,2026-01-03 00:20:00,ภูเก็ต,Smart Home
268,ORD000300,2026-01-20 05:53:00,C0138,P009,2,269.1,0.1,484.38000000000005,Web,PromptPay,2026-01-20 06:26:00,กรุงเทพมหานคร,Notebook
269,ORD000301,2026-01-12 08:38:00,C0013,P040,4,3990.0,0.0,15960.0,Marketplace,Bank Transfer,2026-01-12 10:45:00,เชียงใหม่,Accessory
270,ORD000302,2026-01-02 04:34:00,C0081,P026,1,11610.0,0.05,11029.5,Mobile App,PromptPay,2026-01-02 06:41:00,ขอนแก่น,Smart Home
271,ORD000303,2026-01-20 15:52:00,C0101,P026,4,12900.0,0.0,51600.0,Marketplace,PromptPay,2026-01-20 17:24:00,ภูเก็ต,Smart Home
272,ORD000304,2026-01-04 19:27:00,C0147,P009,4,313.95,0.0,1255.8,Mobile App,Credit Card,2026-01-04 21:36:00,ชลบุรี,Notebook
273,ORD000305,2026-01-26 21:33:00,C0116,P030,1,499.0,0.05,474.04999999999995,Web,Credit Card,2026-01-27 00:16:00,ระยอง,Smartphone
274,ORD000306,2026-01-22 16:20:00,C0126,P032,1,27195.0,0.0,27195.0,Mobile App,PromptPay,2026-01-22 16:52:00,เชียงใหม่,Notebook
275,ORD000307,2026-01-14 05:12:00,C0109,P039,3,1039.5,0.0,3118.5,Web,Credit Card,2026-01-14 06:46:00,กรุงเทพมหานคร,Notebook
276,ORD000308,2026-01-06 21:33:00,C0019,P037,4,23310.0,0.0,93240.0,Marketplace,Credit Card,2026-01-06 22:49:00,ระยอง,Smart Home
277,ORD000309,2026-01-16 01:10:00,C0081,P015,1,299.0,0.0,299.0,Marketplace,PromptPay,2026-01-16 02:32:00,ขอนแก่น,Notebook
278,ORD000311,2026-01-13 17:06:00,C0144,P032,3,25900.0,0.1,69930.0,Mobile App,PromptPay,2026-01-13 17:17:00,ภูเก็ต,Notebook
279,ORD000312,2026-01-04 13:24:00,C0011,P026,1,12900.0,0.0,12900.0,Mobile App,PromptPay,2026-01-04 14:00:00,ชลบุรี,Smart Home
280,ORD000315,2026-01-21 13:58:00,C0037,P016,1,1564.5,0.0,1564.5,Marketplace,Bank Transfer,2026-01-21 14:19:00,ภูเก็ต,Accessory
281,ORD000316,2026-01-15 06:25:00,C0140,P021,1,27195.0,0.0,27195.0,Web,Credit Card,2026-01-15 09:11:00,ภูเก็ต,Smart Home
282,ORD000317,2026-01-26 07:49:00,C0068,P022,1,499.0,0.0,499.0,Marketplace,Bank Transfer,2026-01-26 10:10:00,ขอนแก่น,Accessory
283,ORD000318,2026-01-04 17:13:00,C0008,P002,1,1490.0,0.0,1490.0,Mobile App,Credit Card,2026-01-04 17:44:00,ขอนแก่น,Smartphone
284,ORD000319,2026-01-28 14:43:00,C0150,P013,1,499.0,0.0,499.0,Web,Bank Transfer,2026-01-28 17:09:00,เชียงใหม่,Smart Home
285,ORD000320,2026-01-05 23:01:00,C0109,P008,1,523.95,0.0,523.95,Marketplace,Bank Transfer,2026-01-06 00:18:00,กรุงเทพมหานคร,Accessory
286,ORD000321,2026-01-04 08:53:00,C0079,P014,1,990.0,0.1,891.0,Mobile App,Bank Transfer,2026-01-04 10:21:00,ภูเก็ต,Notebook
287,ORD000323,2026-01-28 04:05:00,C0151,P032,1,25900.0,0.0,25900.0,Mobile App,Credit Card,2026-01-28 04:59:00,ชลบุรี,Notebook
288,ORD000324,2026-01-13 14:46:00,C0044,P039,3,891.0,0.1,2405.7000000000003,Mobile App,Bank Transfer,2026-01-13 17:04:00,กรุงเทพมหานคร,Notebook
289,ORD000325,2026-01-07 06:28:00,C0012,P018,1,4189.5,0.0,4189.5,Mobile App,Credit Card,2026-01-07 08:31:00,ขอนแก่น,Smartphone
290,ORD000327,2026-01-09 08:32:00,C0123,P020,3,474.05,0.0,1422.15,Mobile App,PromptPay,2026-01-09 10:26:00,ระยอง,Smart Home
291,ORD000328,2026-01-23 13:01:00,C0046,P016,2,1341.0,0.0,2682.0,Mobile App,PromptPay,2026-01-23 13:55:00,ชลบุรี,Accessory
292,ORD000329,2026-01-24 00:32:00,C0140,P008,1,499.0,0.05,474.04999999999995,Marketplace,Bank Transfer,2026-01-24 03:18:00,ภูเก็ต,Accessory
293,ORD000330,2026-01-12 11:00:00,C0020,P028,3,269.1,0.0,807.3000000000001,Web,PromptPay,2026-01-12 11:50:00,ขอนแก่น,Smartphone
294,ORD000331,2026-01-24 02:37:00,C0090,P035,1,24605.0,0.0,24605.0,Marketplace,Credit Card,2026-01-24 04:21:00,เชียงใหม่,Accessory
295,ORD000332,2026-01-23 04:50:00,C0135,P003,2,25900.0,0.05,49210.0,Marketplace,Bank Transfer,2026-01-23 05:08:00,กรุงเทพมหานคร,Smartphone
296,ORD000333,2026-01-20 03:21:00,C0143,P011,2,25900.0,0.0,51800.0,Web,PromptPay,2026-01-20 05:27:00,เชียงใหม่,Accessory
297,ORD000334,2026-01-03 11:55:00,C0090,P021,1,24605.0,0.1,22144.5,Mobile App,Credit Card,2026-01-03 14:23:00,เชียงใหม่,Smart Home
298,ORD000335,2026-01-18 07:01:00,C0114,P019,2,3990.0,0.0,7980.0,Web,Bank Transfer,2026-01-18 08:42:00,เชียงใหม่,Smartphone
299,ORD000336,2026-01-27 00:17:00,C0058,P021,2,24605.0,0.0,49210.0,Marketplace,Bank Transfer,2026-01-27 01:36:00,ระยอง,Smart Home
300,ORD000337,2026-01-16 00:09:00,C0061,P019,1,3990.0,0.1,3591.0,Mobile App,Credit Card,2026-01-16 00:35:00,ขอนแก่น,Smartphone
301,ORD000338,2026-01-27 15:41:00,C0036,P024,2,313.95,0.0,627.9,Marketplace,Bank Transfer,2026-01-27 17:48:00,กรุงเทพมหานคร,Accessory
302,ORD000339,2026-01-24 07:46:00,C0140,P003,2,24605.0,0.0,49210.0,Web,PromptPay,2026-01-24 08:27:00,ภูเก็ต,Smartphone
303,ORD000340,2026-01-21 07:12:00,C0040,P005,3,313.95,0.0,941.8499999999999,Mobile App,Bank Transfer,2026-01-21 09:33:00,กรุงเทพมหานคร,Smartphone
304,ORD000341,2026-01-24 01:27:00,C0159,P012,1,891.0,0.0,891.0,Marketplace,Bank Transfer,2026-01-24 03:27:00,ภูเก็ต,Accessory
305,ORD000342,2026-01-26 00:15:00,C0029,P036,3,299.0,0.1,807.3000000000001,Web,PromptPay,2026-01-26 01:32:00,ขอนแก่น,Notebook
306,ORD000343,2026-01-24 15:07:00,C0008,P033,4,12900.0,0.0,51600.0,Mobile App,PromptPay,2026-01-24 15:32:00,ขอนแก่น,Smart Home
307,ORD000344,2026-01-03 07:19:00,C0140,P032,4,23310.0,0.0,93240.0,Marketplace,PromptPay,2026-01-03 08:00:00,ภูเก็ต,Notebook
308,ORD000345,2026-01-06 18:55:00,C0129,P012,1,940.5,0.0,940.5,Web,Bank Transfer,2026-01-06 20:15:00,กรุงเทพมหานคร,Accessory
309,ORD000346,2026-01-17 20:22:00,C0018,P021,4,24605.0,0.0,98420.0,Web,Bank Transfer,2026-01-17 21:14:00,ขอนแก่น,Smart Home
310,ORD000348,2026-01-08 09:01:00,C0079,P010,4,891.0,0.0,3564.0,Marketplace,Credit Card,2026-01-08 10:08:00,ภูเก็ต,Smart Home
311,ORD000349,2026-01-13 15:09:00,C0011,P027,4,23310.0,0.1,83916.0,Mobile App,Bank Transfer,2026-01-13 16:38:00,ชลบุรี,Smartphone
312,ORD000350,2026-01-11 09:57:00,C0155,P024,2,269.1,0.05,511.29,Mobile App,Credit Card,2026-01-11 11:09:00,เชียงใหม่,Accessory
313,ORD000351,2026-01-17 17:41:00,C0119,P030,2,499.0,0.0,998.0,Marketplace,Credit Card,2026-01-17 18:25:00,ขอนแก่น,Smartphone
314,ORD000352,2026-01-21 13:44:00,C0076,P022,1,449.1,0.05,426.645,Marketplace,Bank Transfer,2026-01-21 14:08:00,ระยอง,Accessory
315,ORD000353,2026-01-22 13:13:00,C0032,P006,1,299.0,0.0,299.0,Marketplace,Bank Transfer,2026-01-22 15:41:00,ระยอง,Accessory
316,ORD000354,2026-01-19 08:37:00,C0032,P023,1,299.0,0.0,299.0,Marketplace,Bank Transfer,2026-01-19 10:06:00,ระยอง,Accessory
317,ORD000355,2026-01-10 07:21:00,C0112,P016,1,1564.5,0.0,1564.5,Marketplace,Bank Transfer,2026-01-10 07:25:00,กรุงเทพมหานคร,Accessory
318,ORD000356,2026-01-02 23:47:00,C0158,P016,2,1564.5,0.05,2972.5499999999997,Marketplace,Credit Card,2026-01-03 01:50:00,เชียงใหม่,Accessory
319,ORD000357,2026-01-18 15:19:00,C0087,P020,2,449.1,0.05,853.29,Marketplace,Credit Card,2026-01-18 17:51:00,กรุงเทพมหานคร,Smart Home
320,ORD000358,2026-01-05 18:00:00,C0063,P002,4,1415.5,0.1,5095.8,Mobile App,Credit Card,2026-01-05 18:03:00,ระยอง,Smartphone
321,ORD000359,2026-01-14 22:16:00,C0151,P016,1,1564.5,0.0,1564.5,Marketplace,Bank Transfer,2026-01-14 22:52:00,ชลบุรี,Accessory
322,ORD000360,2026-01-24 07:27:00,C0009,P015,2,269.1,0.0,538.2,Marketplace,Credit Card,2026-01-24 09:45:00,ภูเก็ต,Notebook
323,ORD000361,2026-02-19 02:59:00,C0124,P019,1,4189.5,0.05,3980.0249999999996,Web,Bank Transfer,2026-02-19 05:29:00,กรุงเทพมหานคร,Smartphone
324,ORD000362,2026-02-20 07:33:00,C0072,P039,2,940.5,0.05,1786.9499999999998,Web,PromptPay,2026-02-20 08:35:00,เชียงใหม่,Notebook
325,ORD000363,2026-02-08 06:17:00,C0136,P014,2,940.5,0.05,1786.9499999999998,Mobile App,PromptPay,2026-02-08 08:22:00,ระยอง,Notebook
326,ORD000364,2026-02-16 06:58:00,C0077,P038,2,12900.0,0.0,25800.0,Web,Credit Card,2026-02-16 07:47:00,เชียงใหม่,Smartphone
327,ORD000365,2026-02-23 13:30:00,C0139,P004,2,1490.0,0.0,2980.0,Marketplace,Credit Card,2026-02-23 13:35:00,ระยอง,Smart Home
328,ORD000366,2026-02-14 20:28:00,C0088,P004,1,1490.0,0.0,1490.0,Marketplace,Credit Card,2026-02-14 20:32:00,ภูเก็ต,Smart Home
329,ORD000369,2026-02-22 01:54:00,C0037,P033,3,13545.0,0.0,40635.0,Mobile App,Credit Card,2026-02-22 03:25:00,ภูเก็ต,Smart Home
330,ORD000370,2026-02-05 13:06:00,C0050,P006,2,284.05,0.05,539.695,Marketplace,PromptPay,2026-02-05 15:17:00,เชียงใหม่,Accessory
331,ORD000371,2026-02-06 02:30:00,C0155,P029,4,3990.0,0.0,15960.0,Web,PromptPay,2026-02-06 05:03:00,เชียงใหม่,Notebook
332,ORD000372,2026-02-03 18:30:00,C0096,P025,2,27195.0,0.1,48951.0,Mobile App,Bank Transfer,2026-02-03 20:56:00,กรุงเทพมหานคร,Accessory
333,ORD000373,2026-02-05 22:22:00,C0081,P028,1,269.1,0.05,255.645,Marketplace,Credit Card,2026-02-05 23:00:00,ขอนแก่น,Smartphone
